Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
25,19/10/2012,51.93,3969,3121.82,NA,21.48,136.45,3412.8,216.1464699,7293,FALSE
25,26/10/2012,56.69,3882,4805.66,84.19,NA,1073.49,730.76,216.1515902,7293,FALSE
25,2/11/2012,40.83,3787,12435.08,16493.02,55.19,1165.36,1144.39,216.1567105,7293,FALSE
25,9/11/2012,34.59,3771,8241.47,4602.35,140.59,2798.74,2750.2,216.1618309,7293,FALSE
25,16/11/2012,42.75,3.75,5239.56,817.6,36.04,1090.69,2570.57,216.1829378,7293,FALSE
25,23/11/2012,40.33,3748,1806.23,NA,77269.3,372.64,1083.64,216.2253604,7293,TRUE
25,30/11/2012,31.96,3729,1885.29,NA,7493.9,100.06,3974.29,216.2677829,7293,FALSE
25,7/12/2012,44.84,3688,5924.01,NA,164,2095.22,5744.1,216.3102054,7293,FALSE
25,14/12/2012,37.79,3637,4038.03,NA,30,224.53,1682.92,216.3629276,7293,FALSE
25,21/12/2012,39.12,3577,3376.28,NA,177,72.01,269.3,216.4774481,7293,FALSE
25,28/12/2012,27.55,3563,11458.67,23102.07,60,330.69,1423.39,216.5919686,7293,TRUE
26,7/1/2011,21.13,3193,NA,NA,NA,NA,NA,132.8823226,7907,FALSE
26,14/01/2011,16.7,3215,NA,NA,NA,NA,NA,132.9510645,7907,FALSE
26,21/01/2011,12.98,3232,NA,NA,NA,NA,NA,133.0285161,7907,FALSE
26,28/01/2011,5.54,3243,NA,NA,NA,NA,NA,133.1059677,7907,FALSE
26,4/2/2011,11.17,3.24,NA,NA,NA,NA,NA,133.1834194,7907,FALSE
26,11/2/2011,15.12,3255,NA,NA,NA,NA,NA,133.260871,7907,TRUE
26,18/02/2011,19.63,3263,NA,NA,NA,NA,NA,133.3701429,7907,FALSE
26,25/02/2011,16.3,3281,NA,NA,NA,NA,NA,133.4921429,7907,FALSE
26,4/3/2011,14.31,3437,NA,NA,NA,NA,NA,133.6141429,7907,FALSE
26,11/3/2011,28.13,3.6,NA,NA,NA,NA,NA,133.7361429,7907,FALSE
26,18/03/2011,31.76,3634,NA,NA,NA,NA,NA,133.8492258,7907,FALSE
26,25/03/2011,22.99,3624,NA,NA,NA,NA,NA,133.9587419,7907,FALSE
26,1/4/2011,22.99,3638,NA,NA,NA,NA,NA,134.0682581,7818,FALSE
26,8/4/2011,29.09,3.72,NA,NA,NA,NA,NA,134.1777742,7818,FALSE
26,15/04/2011,39.46,3823,NA,NA,NA,NA,NA,134.2784667,7818,FALSE
26,22/04/2011,33.81,3919,NA,NA,NA,NA,NA,134.3571,7818,FALSE
26,29/04/2011,47.17,3988,NA,NA,NA,NA,NA,134.4357333,7818,FALSE
26,6/5/2011,45,4078,NA,NA,NA,NA,NA,134.5143667,7818,FALSE
26,13/05/2011,48.2,4095,NA,NA,NA,NA,NA,134593,7818,FALSE
26,20/05/2011,48.86,4101,NA,NA,NA,NA,NA,134.6803871,7818,FALSE
26,27/05/2011,56.74,4034,NA,NA,NA,NA,NA,134.7677742,7818,FALSE
26,3/6/2011,60.49,3973,NA,NA,NA,NA,NA,134.8551613,7818,FALSE
26,10/6/2011,59.85,3924,NA,NA,NA,NA,NA,134.9425484,7818,FALSE
26,17/06/2011,54.5,3873,NA,NA,NA,NA,NA,135.0837333,7818,FALSE
26,24/06/2011,56.94,3851,NA,NA,NA,NA,NA,135.2652667,7818,FALSE
26,1/7/2011,59.89,3815,NA,NA,NA,NA,NA,135.4468,7767,FALSE
26,8/7/2011,63.34,3784,NA,NA,NA,NA,NA,135.6283333,7767,FALSE
26,15/07/2011,64.43,3827,NA,NA,NA,NA,NA,135.7837419,7767,FALSE
26,22/07/2011,69.52,3882,NA,NA,NA,NA,NA,135.8738387,7767,FALSE
26,29/07/2011,63.32,3898,NA,NA,NA,NA,NA,135.9639355,7767,FALSE
26,5/8/2011,63.16,3903,NA,NA,NA,NA,NA,136.0540323,7767,FALSE
26,12/8/2011,62.99,3.88,NA,NA,NA,NA,NA,136.144129,7767,FALSE
26,19/08/2011,60.58,3.82,NA,NA,NA,NA,NA,136.183129,7767,FALSE
26,26/08/2011,61.1,3796,NA,NA,NA,NA,NA,136.2136129,7767,FALSE
26,2/9/2011,59.67,3784,NA,NA,NA,NA,NA,136.2440968,7767,FALSE
26,9/9/2011,60.98,3809,NA,NA,NA,NA,NA,136.2745806,7767,TRUE
26,16/09/2011,55.19,3809,NA,NA,NA,NA,NA,136.3145,7767,FALSE
26,23/09/2011,50.72,3758,NA,NA,NA,NA,NA,136367,7767,FALSE
26,30/09/2011,59.42,3684,NA,NA,NA,NA,NA,136.4195,7767,FALSE
26,7/10/2011,46.84,3633,NA,NA,NA,NA,NA,136472,7598,FALSE
26,14/10/2011,53.91,3583,NA,NA,NA,NA,NA,136.5150968,7598,FALSE
26,21/10/2011,45.23,3618,NA,NA,NA,NA,NA,136.5017742,7598,FALSE
26,28/10/2011,35.06,3604,NA,NA,NA,NA,NA,136.4884516,7598,FALSE
26,4/11/2011,31.7,3586,NA,NA,NA,NA,NA,136.475129,7598,FALSE
26,11/11/2011,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7598,FALSE
26,18/11/2011,37.78,3571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7598,FALSE
26,25/11/2011,31.07,3536,362.32,9,44999.94,NA,660.57,136.4788,7598,TRUE
26,2/12/2011,36.74,3501,3343,9,955.74,1187.26,14774.79,136.4909333,7598,FALSE
26,9/12/2011,34.24,3.47,4980.07,19,144.13,1669.69,6055.33,136.5030667,7598,FALSE
26,16/12/2011,28.24,3445,2698.03,NA,494.72,533.84,2670.1,136.5335161,7598,FALSE
26,23/12/2011,22.53,3413,699.47,0.09,1018.94,9,2816.25,136.5883871,7598,FALSE
26,30/12/2011,18.8,3402,4124.23,34472.24,159.04,799.85,2194.68,136.6432581,7598,TRUE
26,6/1/2012,22.94,3439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7467,FALSE
26,13/01/2012,25.55,3523,2153.82,6050.57,62.24,275.03,2511.4,136753,7467,FALSE
26,20/01/2012,15.22,3542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7467,FALSE
26,27/01/2012,24.16,3568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7467,FALSE
26,3/2/2012,25.24,3633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7467,FALSE
26,10/2/2012,23.89,3655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7467,TRUE
26,17/02/2012,23.9,3703,11524.93,6005.06,1.04,3417.87,7086.22,137.2583103,7467,FALSE
26,24/02/2012,28.06,3751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7467,FALSE
26,2/3/2012,22.49,3827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7467,FALSE
26,9/3/2012,29.03,3876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7467,FALSE
26,16/03/2012,35.06,3867,6977.12,161,3.99,1535.17,2084.52,137.5843871,7467,FALSE
26,23/03/2012,49.97,3889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7467,FALSE
26,30/03/2012,33.33,3921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7467,FALSE
26,6/4/2012,33.35,3957,8674.08,NA,33.85,1128.16,3852.6,137.7970968,7489,FALSE
26,13/04/2012,36.9,4025,3766.78,2941.14,24.34,1103.96,2536.7,137868,7489,FALSE
26,20/04/2012,50.81,4046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7489,FALSE
26,27/04/2012,43.6,4023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7489,FALSE
26,4/5/2012,40.29,3991,11484.78,NA,78.04,2449.14,2488.39,138.0332,7489,FALSE
26,11/5/2012,47.11,3947,8655.96,NA,108.57,842.81,2803.07,138.0882667,7489,FALSE
26,18/05/2012,52.55,3899,6622.21,NA,45.9,550.47,2648.76,138.1065806,7489,FALSE
26,25/05/2012,58.2,3.85,7166.44,NA,240.75,1942.28,2272.3,138.1101935,7489,FALSE
26,1/6/2012,58.51,3798,4810.9,3,110.44,662.3,2964.12,138.1138065,7489,FALSE
26,8/6/2012,49.43,3746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7489,FALSE
26,15/06/2012,57.84,3683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7489,FALSE
26,22/06/2012,63.04,3629,5543.88,372,103.99,1901.89,6556.54,138.1629,7489,FALSE
26,29/06/2012,60.71,3577,3441.05,274,NA,256.82,2456.02,138.1962667,7489,FALSE
26,6/7/2012,64.94,3538,4894.97,230,19.39,3309.33,5437.93,138.2296333,7405,FALSE
26,13/07/2012,64.47,3561,6894.41,72.3,3.5,1114.8,1415.15,138263,7405,FALSE
26,20/07/2012,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7405,FALSE
26,27/07/2012,64.12,3701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7405,FALSE
26,3/8/2012,65.6,3698,28330,49.21,42.09,8478.97,3544.06,138.1735806,7405,FALSE
26,10/8/2012,67.01,3772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7405,FALSE
26,17/08/2012,65.54,3.84,2430.95,16,5.54,829.7,3038.77,138.1857097,7405,FALSE
26,24/08/2012,62.08,3874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7405,FALSE
26,31/08/2012,63.69,3884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7405,FALSE
26,7/9/2012,61.58,3921,4133.77,6,72.78,526.42,3514.48,138.4729355,7405,TRUE
26,14/09/2012,57.69,3988,7606.73,NA,22.66,368.91,9072.93,138.5673,7405,FALSE
26,21/09/2012,52.68,4056,6916.18,3.82,NA,228.31,7025.39,138.6534,7405,FALSE
26,28/09/2012,50.66,4018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7405,FALSE
26,5/10/2012,54.07,4027,3140.4,NA,3.24,1333.43,3283.83,138.8256,7138,FALSE
26,12/10/2012,45.19,4029,1269.8,NA,15.38,317.73,7746.76,138.9117,7138,FALSE
26,19/10/2012,43.51,4,1697.09,NA,2.64,106.35,2481.19,138.8336129,7138,FALSE
26,26/10/2012,46.95,3917,1827.16,35.87,50,478.93,2088.65,138.7281613,7138,FALSE
26,2/11/2012,48.67,3817,6408.11,8616.07,51.82,1288.17,2064.51,138.6227097,7138,FALSE
26,9/11/2012,32.72,3792,4842.66,3083.37,27.52,274.07,3595.5,138.5172581,7138,FALSE
26,16/11/2012,38.23,3754,4476,180.34,34.86,492.43,3675.31,138.4473,7138,FALSE
26,23/11/2012,33.94,3727,678.1,NA,71089.48,139.85,2013.47,138.4246667,7138,TRUE
26,30/11/2012,24.71,3713,4331.03,NA,4113.3,160.46,6337.07,138.4020333,7138,FALSE
26,7/12/2012,32.26,3679,5567.74,NA,118.49,864.65,6752.49,138.3794,7138,FALSE
26,14/12/2012,30.62,3639,3134.08,NA,41,82.32,2455.24,138.3685484,7138,FALSE
26,21/12/2012,29.43,3574,3785.58,11,112.01,22.19,2073,138.4283871,7138,FALSE
26,28/12/2012,23.73,3.56,6947.56,22671.67,259.93,27.44,1259.96,138.4882258,7138,TRUE
27,7/1/2011,34.42,3351,NA,NA,NA,NA,NA,136.7332569,7827,FALSE
27,14/01/2011,25.7,3367,NA,NA,NA,NA,NA,136.803477,7827,FALSE
27,21/01/2011,30.13,3391,NA,NA,NA,NA,NA,136.8870657,7827,FALSE
27,28/01/2011,23.64,3402,NA,NA,NA,NA,NA,136.9706544,7827,FALSE
27,4/2/2011,28.7,3.4,NA,NA,NA,NA,NA,137.0542431,7827,FALSE
27,11/2/2011,30.45,3416,NA,NA,NA,NA,NA,137.1378318,7827,TRUE
27,18/02/2011,39.32,3.42,NA,NA,NA,NA,NA,137.2511849,7827,FALSE
27,25/02/2011,33.05,3452,NA,NA,NA,NA,NA,137.3764439,7827,FALSE
27,4/3/2011,36.99,3605,NA,NA,NA,NA,NA,137.5017028,7827,FALSE
27,11/3/2011,43.64,3752,NA,NA,NA,NA,NA,137.6269617,7827,FALSE
27,18/03/2011,46.65,3796,NA,NA,NA,NA,NA,137.7398929,7827,FALSE
27,25/03/2011,40.11,3789,NA,NA,NA,NA,NA,137.8478929,7827,FALSE
27,1/4/2011,37.27,3811,NA,NA,NA,NA,NA,137.9558929,7725,FALSE
27,8/4/2011,46.87,3895,NA,NA,NA,NA,NA,138.0638929,7725,FALSE
27,15/04/2011,52.24,3981,NA,NA,NA,NA,NA,138.1646952,7725,FALSE
27,22/04/2011,50.02,4061,NA,NA,NA,NA,NA,138.2475036,7725,FALSE
27,29/04/2011,61.71,4117,NA,NA,NA,NA,NA,138.3303119,7725,FALSE
27,6/5/2011,56.48,4192,NA,NA,NA,NA,NA,138.4131202,7725,FALSE
27,13/05/2011,60.07,4211,NA,NA,NA,NA,NA,138.4959286,7725,FALSE
27,20/05/2011,60.22,4202,NA,NA,NA,NA,NA,138.587106,7725,FALSE
27,27/05/2011,66.43,4134,NA,NA,NA,NA,NA,138.6782834,7725,FALSE
27,3/6/2011,74.17,4069,NA,NA,NA,NA,NA,138.7694608,7725,FALSE
27,10/6/2011,73.26,4025,NA,NA,NA,NA,NA,138.8606382,7725,FALSE
27,17/06/2011,67.03,3989,NA,NA,NA,NA,NA,139.0028333,7725,FALSE
27,24/06/2011,72.02,3964,NA,NA,NA,NA,NA,139.1832917,7725,FALSE
27,1/7/2011,73.76,3916,NA,NA,NA,NA,NA,139.36375,7.85,FALSE
27,8/7/2011,76.87,3886,NA,NA,NA,NA,NA,139.5442083,7.85,FALSE
27,15/07/2011,77.83,3915,NA,NA,NA,NA,NA,139.7006325,7.85,FALSE
27,22/07/2011,82.28,3972,NA,NA,NA,NA,NA,139.7969712,7.85,FALSE
27,29/07/2011,79.41,4004,NA,NA,NA,NA,NA,139.8933099,7.85,FALSE
27,5/8/2011,78.14,4.02,NA,NA,NA,NA,NA,139.9896486,7.85,FALSE
27,12/8/2011,76.67,3995,NA,NA,NA,NA,NA,140.0859873,7.85,FALSE
27,19/08/2011,72.97,3942,NA,NA,NA,NA,NA,140.1289205,7.85,FALSE
27,26/08/2011,72.88,3906,NA,NA,NA,NA,NA,140.1629528,7.85,FALSE
27,2/9/2011,71.44,3879,NA,NA,NA,NA,NA,140.196985,7.85,FALSE
27,9/9/2011,70.93,3.93,NA,NA,NA,NA,NA,140.2310173,7.85,TRUE
27,16/09/2011,69.65,3937,NA,NA,NA,NA,NA,140.2735,7.85,FALSE
27,23/09/2011,63.61,3899,NA,NA,NA,NA,NA,140.32725,7.85,FALSE
27,30/09/2011,70.92,3858,NA,NA,NA,NA,NA,140381,7.85,FALSE
27,7/10/2011,56.91,3775,NA,NA,NA,NA,NA,140.43475,7906,FALSE
27,14/10/2011,64.78,3744,NA,NA,NA,NA,NA,140.4784194,7906,FALSE
27,21/10/2011,59.62,3757,NA,NA,NA,NA,NA,140.4616048,7906,FALSE
27,28/10/2011,51.81,3757,NA,NA,NA,NA,NA,140.4447903,7906,FALSE
27,4/11/2011,44.46,3738,NA,NA,NA,NA,NA,140.4279758,7906,FALSE
27,11/11/2011,49.69,3719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7906,FALSE
27,18/11/2011,51.42,3717,32812.24,5487.82,143.88,567.08,14703.26,140.4127857,7906,FALSE
27,25/11/2011,47.88,3689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7906,TRUE
27,2/12/2011,50.55,3666,5369.61,294.47,7008.02,3692.11,33247,140.4307857,7906,FALSE
27,9/12/2011,46.28,3627,4072.48,48,1800.87,1796.01,8867.17,140.4397857,7906,FALSE
27,16/12/2011,40.68,3611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7906,FALSE
27,23/12/2011,41.59,3587,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7906,FALSE
27,30/12/2011,37.85,3566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7906,TRUE
27,6/1/2012,35.8,3585,9235.59,29675.22,526.36,2399.37,6290.52,140.6461359,8009,FALSE
27,13/01/2012,41.3,3666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8009,FALSE
27,20/01/2012,30.35,3705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8009,FALSE
27,27/01/2012,36.96,3737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8009,FALSE
27,3/2/2012,42.52,3796,62172.73,6256,530.81,67474.85,6129.6,141.0161924,8009,FALSE
27,10/2/2012,37.86,3826,15591.32,6206.22,249.82,14000.53,8024.91,141.1199827,8009,TRUE
27,17/02/2012,37.24,3874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8009,FALSE
27,24/02/2012,41.74,3917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8009,FALSE
27,2/3/2012,40.07,3983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8009,FALSE
27,9/3/2012,44.32,4021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8009,FALSE
27,16/03/2012,49.6,4021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8009,FALSE
27,23/03/2012,57.3,4054,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8009,FALSE
27,30/03/2012,49.4,4098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8009,FALSE
27,6/4/2012,48.73,4143,10800.82,NA,101.35,3079.87,5692.72,141.7712396,8253,FALSE
27,13/04/2012,52.22,4187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8253,FALSE
27,20/04/2012,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9015262,8253,FALSE
27,27/04/2012,52.33,4163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8253,FALSE
27,4/5/2012,53.68,4124,19913.55,NA,213.38,5895.46,4687.08,142.0177929,8253,FALSE
27,11/5/2012,58.97,4055,10864.63,NA,244.98,2261.45,2840.03,142.0759262,8253,FALSE
27,18/05/2012,65.15,4029,13340.68,NA,222.2,2225.5,2346.31,142.0970115,8253,FALSE
27,25/05/2012,64.77,3979,11465.8,NA,380.15,2173.31,4183.07,142.1032776,8253,FALSE
27,1/6/2012,73.4,3915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8253,FALSE
27,8/6/2012,64.05,3871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8253,FALSE
27,15/06/2012,69.52,3786,9943.48,614.9,15,3382.44,6779.57,142.1292548,8253,FALSE
27,22/06/2012,73.23,3722,9510.17,821.5,7.98,3928.13,6054.38,142.1606464,8253,FALSE
27,29/06/2012,73.94,3667,7582.01,585.9,NA,1019.28,3522.11,142.1920381,8253,FALSE
27,6/7/2012,82.08,3646,12579,303.6,217.95,8280.23,7999.22,142.2234298,8239,FALSE
27,13/07/2012,78.95,3689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8239,FALSE
27,20/07/2012,78.64,3732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8239,FALSE
27,27/07/2012,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8239,FALSE
27,3/8/2012,75.22,3819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8239,FALSE
27,10/8/2012,78.44,3863,5892.89,148.66,14.01,4147.47,5611.07,142.1705634,8239,FALSE
27,17/08/2012,76.51,3963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8239,FALSE
27,24/08/2012,72.93,3997,4757.01,85.3,371.06,3090.86,8212.53,142.3105933,8239,FALSE
27,31/08/2012,75,4026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8239,FALSE
27,7/9/2012,76,4076,18992.1,56.16,118.16,4511.15,7235.18,142.500303,8239,TRUE
27,14/09/2012,68.72,4088,17121.4,17.82,18.5,2384.18,4270.34,142.5938833,8239,FALSE
27,21/09/2012,66.1,4203,18287.65,63.82,677.64,6039.37,3359.1,142.6798167,8239,FALSE
27,28/09/2012,64.92,4158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8239,FALSE
27,5/10/2012,64.5,4151,16670.04,NA,40.02,5385.32,6733.38,142.8516833,8,FALSE
27,12/10/2012,55.4,4186,2177.62,NA,7.22,863.01,7931.82,142.9376167,8,FALSE
27,19/10/2012,56.53,4153,2639.32,NA,4.77,575.48,3147.23,142.8633629,8,FALSE
27,26/10/2012,58.99,4071,7756.75,206.45,100,731.23,2174.84,142.7624113,8,FALSE
27,2/11/2012,54.44,3.97,13125.35,13340.62,32.81,6669.47,718.46,142.6614597,8,FALSE
27,9/11/2012,41.06,3947,7490.34,20667.93,204.5,693.02,2912.62,142.5605081,8,FALSE
27,16/11/2012,46.66,3942,13377.23,5391.57,209.27,1851.81,4613.77,142.4928071,8,FALSE
27,23/11/2012,43.63,3978,3706.65,23.98,94432.21,588.15,6938.6,142.4694405,8,TRUE
27,30/11/2012,38.95,3966,3865.29,8.98,9084.53,102.38,13208.03,142.4460738,8,FALSE
27,7/12/2012,44.13,3.92,6831.83,NA,368.29,2410.23,13504.05,142.4227071,8,FALSE
27,14/12/2012,43.87,3869,3170.43,NA,231,19.88,6252.08,142.411735,8,FALSE
27,21/12/2012,43.65,3816,4615.76,68.96,81.36,79.48,541.09,142.4751302,8,FALSE
27,28/12/2012,36.05,3785,6032.37,31849.81,373.32,191.69,4961.75,142.5385253,8,TRUE
28,7/1/2011,37.64,3287,NA,NA,NA,NA,NA,127.1917742,14021,FALSE
28,14/01/2011,43.15,3312,NA,NA,NA,NA,NA,127.3009355,14021,FALSE
28,21/01/2011,53.53,3223,NA,NA,NA,NA,NA,127.4404839,14021,FALSE
28,28/01/2011,50.74,3342,NA,NA,NA,NA,NA,127.5800323,14021,FALSE
28,4/2/2011,45.14,3348,NA,NA,NA,NA,NA,127.7195806,14021,FALSE
28,11/2/2011,51.3,3381,NA,NA,NA,NA,NA,127.859129,14021,TRUE
28,18/02/2011,53.35,3.43,NA,NA,NA,NA,NA,127.99525,14021,FALSE
28,25/02/2011,48.45,3.53,NA,NA,NA,NA,NA,128.13,14021,FALSE
28,4/3/2011,51.72,3674,NA,NA,NA,NA,NA,128.26475,14021,FALSE
28,11/3/2011,57.75,3818,NA,NA,NA,NA,NA,128.3995,14021,FALSE
28,18/03/2011,64.21,3692,NA,NA,NA,NA,NA,128.5121935,14021,FALSE
28,25/03/2011,54.4,3909,NA,NA,NA,NA,NA,128.6160645,14021,FALSE
28,1/4/2011,63.63,3772,NA,NA,NA,NA,NA,128.7199355,13736,FALSE
28,8/4/2011,64.47,4003,NA,NA,NA,NA,NA,128.8238065,13736,FALSE
28,15/04/2011,57.63,3868,NA,NA,NA,NA,NA,128.9107333,13736,FALSE
28,22/04/2011,72.12,4134,NA,NA,NA,NA,NA,128.9553,13736,FALSE
28,29/04/2011,68.27,4151,NA,NA,NA,NA,NA,128.9998667,13736,FALSE
28,6/5/2011,68.4,4193,NA,NA,NA,NA,NA,129.0444333,13736,FALSE
28,13/05/2011,70.93,4202,NA,NA,NA,NA,NA,129089,13736,FALSE
28,20/05/2011,66.59,4169,NA,NA,NA,NA,NA,129.0756774,13736,FALSE
28,27/05/2011,76.67,4087,NA,NA,NA,NA,NA,129.0623548,13736,FALSE
28,3/6/2011,71.81,4031,NA,NA,NA,NA,NA,129.0490323,13736,FALSE
28,10/6/2011,78.72,3981,NA,NA,NA,NA,NA,129.0357097,13736,FALSE
28,17/06/2011,86.84,3935,NA,NA,NA,NA,NA,129.0432,13736,FALSE
28,24/06/2011,88.95,3898,NA,NA,NA,NA,NA,129.0663,13736,FALSE
28,1/7/2011,89.85,3842,NA,NA,NA,NA,NA,129.0894,13503,FALSE
28,8/7/2011,89.9,3705,NA,NA,NA,NA,NA,129.1125,13503,FALSE
28,15/07/2011,88.1,3692,NA,NA,NA,NA,NA,129.1338387,13503,FALSE
28,22/07/2011,91.17,3794,NA,NA,NA,NA,NA,129.1507742,13503,FALSE
28,29/07/2011,93.29,3805,NA,NA,NA,NA,NA,129.1677097,13503,FALSE
28,5/8/2011,90.61,3803,NA,NA,NA,NA,NA,129.1846452,13503,FALSE
28,12/8/2011,91.04,3701,NA,NA,NA,NA,NA,129.2015806,13503,FALSE
28,19/08/2011,91.74,3743,NA,NA,NA,NA,NA,129.2405806,13503,FALSE
28,26/08/2011,94.61,3.74,NA,NA,NA,NA,NA,129.2832581,13503,FALSE
28,2/9/2011,93.66,3798,NA,NA,NA,NA,NA,129.3259355,13503,FALSE
28,9/9/2011,88,3913,NA,NA,NA,NA,NA,129.3686129,13503,TRUE
28,16/09/2011,76.36,3918,NA,NA,NA,NA,NA,129.4306,13503,FALSE
28,23/09/2011,82.95,3789,NA,NA,NA,NA,NA,129.5183333,13503,FALSE
28,30/09/2011,83.26,3877,NA,NA,NA,NA,NA,129.6060667,13503,FALSE
28,7/10/2011,70.44,3827,NA,NA,NA,NA,NA,129.6938,12.89,FALSE
28,14/10/2011,67.31,3805,NA,NA,NA,NA,NA,129.7706452,12.89,FALSE
28,21/10/2011,73.05,3842,NA,NA,NA,NA,NA,129.7821613,12.89,FALSE
28,28/10/2011,67.41,3727,NA,NA,NA,NA,NA,129.7936774,12.89,FALSE
28,4/11/2011,59.77,3828,NA,NA,NA,NA,NA,129.8051935,12.89,FALSE
28,11/11/2011,48.76,3824,22860.64,12223.82,343.77,20834.37,9895.33,129.8167097,12.89,FALSE
28,18/11/2011,54.2,3813,6772.46,1654.68,86.01,1068.35,9835.85,129.8268333,12.89,FALSE
28,25/11/2011,53.25,3622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,TRUE
28,2/12/2011,52.5,3701,10392.61,75,2241.11,6243.02,19374.19,129.8459667,12.89,FALSE
28,9/12/2011,42.17,3644,6628.73,21,140.19,6168.78,14073.59,129.8555333,12.89,FALSE
28,16/12/2011,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.8980645,12.89,FALSE
28,23/12/2011,45.4,3541,2135.31,1.53,752.34,499,5674.11,129.9845484,12.89,FALSE
28,30/12/2011,44.64,3428,5218.93,49826.06,155.37,1011.54,7761.98,130.0710323,12.89,TRUE
28,6/1/2012,50.43,3599,5155.86,19549.51,218.29,636.73,5218.5,130.1575161,12187,FALSE
28,13/01/2012,48.07,3657,4649.73,1843.24,45.3,869.64,7935.42,130244,12187,FALSE
28,20/01/2012,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.2792258,12187,FALSE
28,27/01/2012,50.43,3675,1657.67,887,30.97,222.42,4291.52,130.3144516,12187,FALSE
28,3/2/2012,50.58,3702,44998.1,3682.17,182.6,39241.63,16008.79,130.3496774,12187,FALSE
28,10/2/2012,52.27,3722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849032,12187,TRUE
28,17/02/2012,51.8,3781,20868.41,6880.29,7.84,7685.11,11114.94,130.4546207,12187,FALSE
28,24/02/2012,53.13,3.95,9687.54,3338.06,NA,847.07,6736.61,130.5502069,12187,FALSE
28,2/3/2012,52.27,4178,23765.08,872.4,3.5,12645.96,4736.14,130.6457931,12187,FALSE
28,9/3/2012,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.7413793,12187,FALSE
28,16/03/2012,64.44,4273,8243.42,44.26,6.68,3641.11,3645.65,130.8261935,12187,FALSE
28,23/03/2012,56.26,4038,9066.75,48.94,5.91,1040.74,3796.72,130.8966452,12187,FALSE
28,30/03/2012,64.36,4294,11704.17,57.61,11.85,1537.38,2536.67,130.9670968,12187,FALSE
28,6/4/2012,64.05,4121,9368.15,NA,35.75,2580.09,8313.39,131.0375484,11627,FALSE
